annee;mois;date;jourSemaine;semaine;identifiantLigne;nomCourtLigne;typeLigne;categorieLigne;Frequentation
2024;Mai;2024-05-18;Samedi;20;122;N2;STAR de Nuit;Régulières Urbaines;70.58824
2024;Mai;2024-05-30;Jeudi;22;72;72;Métropolitaine;Régulières Métropolitaines;2469.41176
2024;Juin;2024-06-01;Samedi;22;65;65;Métropolitaine;Régulières Métropolitaines;289.41176
2023;Mai;2023-05-25;Jeudi;22;37;37;Inter-quartiers;Régulières Urbaines;232.94118
2024;Mai;2024-05-18;Samedi;20;810;E1;Evènementiel;Lignes Evènementielles;268.23529
2024;Mai;2024-05-30;Jeudi;22;79;79;Métropolitaine;Régulières Métropolitaines;395.29412
2024;Juin;2024-06-01;Samedi;22;72;72;Métropolitaine;Régulières Métropolitaines;1155.29412
2023;Mai;2023-05-25;Jeudi;22;50;50;Métropolitaine;Régulières Métropolitaines;1270.58824
2024;Mai;2024-05-18;Samedi;20;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;1984.58204
2024;Mai;2024-05-30;Jeudi;22;82;82;Métropolitaine;Régulières Métropolitaines;382.35294
2024;Juin;2024-06-01;Samedi;22;75;75;Métropolitaine;Régulières Métropolitaines;422.35294
2023;Mai;2023-05-25;Jeudi;22;53;53;Métropolitaine;Régulières Métropolitaines;2530.58824
2024;Mai;2024-05-18;Samedi;20;9999;9999;Non identifié;Non identifiée;355.29412
2024;Mai;2024-05-30;Jeudi;22;91;91;Intercommunale;Régulières Métropolitaines;583.52941
2024;Juin;2024-06-01;Samedi;22;81;81;Métropolitaine;Régulières Métropolitaines;237.64706
2023;Mai;2023-05-25;Jeudi;22;59;59;Métropolitaine;Régulières Métropolitaines;2085.88235
2024;Mai;2024-05-19;Dimanche;20;1;C1;CHRONOSTAR;CHRONOSTAR;4392.94118
2024;Mai;2024-05-30;Jeudi;22;153;153ex;Express;Régulières Métropolitaines;440.0
2024;Juin;2024-06-01;Samedi;22;121;N1;STAR de Nuit;Régulières Urbaines;81.17647
2023;Mai;2023-05-25;Jeudi;22;61;61;Métropolitaine;Régulières Métropolitaines;1870.58824
2024;Mai;2024-05-19;Dimanche;20;54;54;Métropolitaine;Régulières Métropolitaines;681.17647
2024;Mai;2024-05-30;Jeudi;22;155;155ex;Express;Régulières Métropolitaines;298.82353
2024;Juin;2024-06-02;Dimanche;22;2;C2;CHRONOSTAR;CHRONOSTAR;2492.94118
2023;Mai;2023-05-25;Jeudi;22;74;74;Métropolitaine;Régulières Métropolitaines;1257.64706
2024;Mai;2024-05-19;Dimanche;20;124;N4;STAR de Nuit;Régulières Urbaines;411.76471
2024;Mai;2024-05-30;Jeudi;22;161;161ex;Express;Régulières Métropolitaines;640.0
2024;Juin;2024-06-02;Dimanche;22;59;59;Métropolitaine;Régulières Métropolitaines;7.05882
2023;Mai;2023-05-25;Jeudi;22;76;76;Métropolitaine;Régulières Métropolitaines;884.70588
2024;Mai;2024-05-19;Dimanche;20;803;API;Spéciale;Lignes Evènementielles;88.23529
2024;Mai;2024-05-30;Jeudi;22;1002;b;Métro;METRO;0.0
2024;Juin;2024-06-03;Lundi;23;37;37;Inter-quartiers;Régulières Urbaines;227.05882
2023;Mai;2023-05-25;Jeudi;22;79;79;Métropolitaine;Régulières Métropolitaines;364.70588
2024;Mai;2024-05-19;Dimanche;20;810;E1;Evènementiel;Lignes Evènementielles;158.82353
2024;Mai;2024-05-31;Vendredi;22;3;C3;CHRONOSTAR;CHRONOSTAR;11908.23529
2024;Juin;2024-06-03;Lundi;23;39;39;Inter-quartiers;Régulières Urbaines;20.0
2023;Mai;2023-05-25;Jeudi;22;83;83;Métropolitaine;Régulières Métropolitaines;1016.47059
2024;Mai;2024-05-19;Dimanche;20;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;244.33437
2024;Mai;2024-05-31;Vendredi;22;12;12;Urbaine;Régulières Urbaines;1652.94118
2024;Juin;2024-06-03;Lundi;23;50;50;Métropolitaine;Régulières Métropolitaines;895.29412
2023;Mai;2023-05-25;Jeudi;22;153;153ex;Express;Régulières Métropolitaines;376.47059
2024;Mai;2024-05-20;Lundi;21;3;C3;CHRONOSTAR;CHRONOSTAR;3221.17647
2024;Mai;2024-05-31;Vendredi;22;53;53;Métropolitaine;Régulières Métropolitaines;2765.88235
2024;Juin;2024-06-03;Lundi;23;52;52;Métropolitaine;Régulières Métropolitaines;2651.76471
2023;Mai;2023-05-25;Jeudi;22;159;159ex;Express;Régulières Métropolitaines;197.64706
2024;Mai;2024-05-20;Lundi;21;52;52;Métropolitaine;Régulières Métropolitaines;382.35294
2024;Mai;2024-05-31;Vendredi;22;80;80;Métropolitaine;Régulières Métropolitaines;521.17647
2024;Juin;2024-06-03;Lundi;23;53;53;Métropolitaine;Régulières Métropolitaines;2325.88235
2023;Mai;2023-05-25;Jeudi;22;175;175ex;Express;Régulières Métropolitaines;50.58824
2024;Mai;2024-05-20;Lundi;21;53;53;Métropolitaine;Régulières Métropolitaines;520.0
2024;Mai;2024-05-31;Vendredi;22;83;83;Métropolitaine;Régulières Métropolitaines;912.94118
2024;Juin;2024-06-03;Lundi;23;62;62;Métropolitaine;Régulières Métropolitaines;1234.11765
2023;Mai;2023-05-25;Jeudi;22;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;3447.05882
2024;Mai;2024-05-20;Lundi;21;803;API;Spéciale;Lignes Evènementielles;61.17647
2024;Mai;2024-05-31;Vendredi;22;121;N1;STAR de Nuit;Régulières Urbaines;149.41176
2024;Juin;2024-06-03;Lundi;23;71;71;Métropolitaine;Régulières Métropolitaines;431.76471
2023;Mai;2023-05-26;Vendredi;22;7;C7;CHRONOSTAR;CHRONOSTAR;3380.0
2024;Mai;2024-05-20;Lundi;21;1001;a;Métro;METRO;46848.33779
2024;Mai;2024-05-31;Vendredi;22;123;N3;STAR de Nuit;Régulières Urbaines;40.0
2024;Juin;2024-06-03;Lundi;23;74;74;Métropolitaine;Régulières Métropolitaines;1250.58824
2023;Mai;2023-05-26;Vendredi;22;13;13;Urbaine;Régulières Urbaines;4385.88235
2024;Mai;2024-05-21;Mardi;21;1;C1;CHRONOSTAR;CHRONOSTAR;21491.76471
2024;Mai;2024-05-31;Vendredi;22;152;152ex;Express;Régulières Métropolitaines;116.47059
2024;Juin;2024-06-03;Lundi;23;78;78;Métropolitaine;Régulières Métropolitaines;1357.64706
2023;Mai;2023-05-26;Vendredi;22;32;32;Inter-quartiers;Régulières Urbaines;832.94118
2024;Mai;2024-05-21;Mardi;21;50;50;Métropolitaine;Régulières Métropolitaines;1037.64706
2024;Mai;2024-05-31;Vendredi;22;175;175ex;Express;Régulières Métropolitaines;49.41176
2024;Juin;2024-06-03;Lundi;23;79;79;Métropolitaine;Régulières Métropolitaines;374.11765
2023;Mai;2023-05-26;Vendredi;22;51;51;Métropolitaine;Régulières Métropolitaines;1636.47059
2024;Mai;2024-05-21;Mardi;21;52;52;Métropolitaine;Régulières Métropolitaines;3007.05882
2024;Mai;2024-05-31;Vendredi;22;308;C8;CHRONOSTAR;CHRONOSTAR;12761.17647
2024;Juin;2024-06-03;Lundi;23;82;82;Métropolitaine;Régulières Métropolitaines;358.82353
2023;Mai;2023-05-26;Vendredi;22;52;52;Métropolitaine;Régulières Métropolitaines;2690.58824
2024;Mai;2024-05-21;Mardi;21;62;62;Métropolitaine;Régulières Métropolitaines;1280.0
2024;Juin;2024-06-01;Samedi;22;6;C6;CHRONOSTAR;CHRONOSTAR;6970.58824
2024;Juin;2024-06-03;Lundi;23;161;161ex;Express;Régulières Métropolitaines;564.70588
2023;Mai;2023-05-26;Vendredi;22;59;59;Métropolitaine;Régulières Métropolitaines;2224.70588
2024;Mai;2024-05-21;Mardi;21;65;65;Métropolitaine;Régulières Métropolitaines;1100.0
2024;Juin;2024-06-01;Samedi;22;13;13;Urbaine;Régulières Urbaines;3116.47059
2024;Juin;2024-06-03;Lundi;23;168;168ex;Express;Régulières Métropolitaines;188.23529
2023;Mai;2023-05-26;Vendredi;22;61;61;Métropolitaine;Régulières Métropolitaines;1889.41176
2024;Mai;2024-05-21;Mardi;21;80;80;Métropolitaine;Régulières Métropolitaines;440.0
2024;Juin;2024-06-01;Samedi;22;62;62;Métropolitaine;Régulières Métropolitaines;883.52941
2024;Juin;2024-06-03;Lundi;23;172;172ex;Express;Régulières Métropolitaines;156.47059
2023;Mai;2023-05-26;Vendredi;22;62;62;Métropolitaine;Régulières Métropolitaines;1270.58824
2024;Mai;2024-05-21;Mardi;21;152;152ex;Express;Régulières Métropolitaines;143.52941
2024;Juin;2024-06-01;Samedi;22;67;67;Métropolitaine;Régulières Métropolitaines;736.47059
2024;Juin;2024-06-03;Lundi;23;173;173ex;Express;Régulières Métropolitaines;128.23529
2023;Mai;2023-05-26;Vendredi;22;74;74;Métropolitaine;Régulières Métropolitaines;1267.05882
2024;Mai;2024-05-21;Mardi;21;167;167ex;Express;Régulières Métropolitaines;95.29412
2024;Juin;2024-06-01;Samedi;22;76;76;Métropolitaine;Régulières Métropolitaines;331.76471
2024;Juin;2024-06-03;Lundi;23;175;175ex;Express;Régulières Métropolitaines;38.82353
2023;Mai;2023-05-26;Vendredi;22;75;75;Métropolitaine;Régulières Métropolitaines;958.82353
2024;Mai;2024-05-21;Mardi;21;173;173ex;Express;Régulières Métropolitaines;89.41176
2024;Juin;2024-06-01;Samedi;22;77;77;Métropolitaine;Régulières Métropolitaines;1450.58824
2024;Juin;2024-06-03;Lundi;23;308;C8;CHRONOSTAR;CHRONOSTAR;11254.11765
2023;Mai;2023-05-26;Vendredi;22;80;80;Métropolitaine;Régulières Métropolitaines;381.17647
2024;Mai;2024-05-21;Mardi;21;1001;a;Métro;METRO;133104.23115
2024;Juin;2024-06-01;Samedi;22;82;82;Métropolitaine;Régulières Métropolitaines;111.76471
2024;Juin;2024-06-03;Lundi;23;1002;b;Métro;METRO;32.22222
2023;Mai;2023-05-26;Vendredi;22;83;83;Métropolitaine;Régulières Métropolitaines;884.70588
2024;Mai;2024-05-21;Mardi;21;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2519.3808
2024;Juin;2024-06-01;Samedi;22;122;N2;STAR de Nuit;Régulières Urbaines;34.11765
2024;Juin;2024-06-04;Mardi;23;52;52;Métropolitaine;Régulières Métropolitaines;2775.29412
2023;Mai;2023-05-26;Vendredi;22;90;90;Intercommunale;Régulières Métropolitaines;34.11765
2024;Mai;2024-05-22;Mercredi;21;13;13;Urbaine;Régulières Urbaines;6182.35294
2024;Juin;2024-06-01;Samedi;22;125;N5;STAR de Nuit;Régulières Urbaines;27.05882
2024;Juin;2024-06-04;Mardi;23;62;62;Métropolitaine;Régulières Métropolitaines;1329.41176
2023;Mai;2023-05-26;Vendredi;22;91;91;Intercommunale;Régulières Métropolitaines;620.0
2024;Mai;2024-05-22;Mercredi;21;50;50;Métropolitaine;Régulières Métropolitaines;1028.23529
2024;Juin;2024-06-01;Samedi;22;155;155ex;Express;Régulières Métropolitaines;2.35294
2024;Juin;2024-06-04;Mardi;23;73;73;Métropolitaine;Régulières Métropolitaines;1082.35294
2023;Mai;2023-05-26;Vendredi;22;121;N1;STAR de Nuit;Régulières Urbaines;205.88235
2024;Mai;2024-05-22;Mercredi;21;52;52;Métropolitaine;Régulières Métropolitaines;2821.17647
2024;Juin;2024-06-02;Dimanche;22;4;C4;CHRONOSTAR;CHRONOSTAR;5236.47059
2024;Juin;2024-06-04;Mardi;23;76;76;Métropolitaine;Régulières Métropolitaines;865.88235
2023;Mai;2023-05-26;Vendredi;22;164;164ex;Express;Régulières Métropolitaines;156.47059
2024;Mai;2024-05-22;Mercredi;21;55;55;Métropolitaine;Régulières Métropolitaines;2932.94118
2024;Juin;2024-06-02;Dimanche;22;5;C5;CHRONOSTAR;CHRONOSTAR;3096.47059
2024;Juin;2024-06-04;Mardi;23;154;154ex;Express;Régulières Métropolitaines;325.88235
2023;Mai;2023-05-27;Samedi;22;1;C1;CHRONOSTAR;CHRONOSTAR;6968.23529
2024;Mai;2024-05-22;Mercredi;21;61;61;Métropolitaine;Régulières Métropolitaines;1722.35294
2024;Juin;2024-06-02;Dimanche;22;11;11;Urbaine;Régulières Urbaines;1845.88235
2024;Juin;2024-06-04;Mardi;23;164;164ex;Express;Régulières Métropolitaines;190.58824
2023;Mai;2023-05-27;Samedi;22;3;C3;CHRONOSTAR;CHRONOSTAR;6081.17647
2024;Mai;2024-05-22;Mercredi;21;62;62;Métropolitaine;Régulières Métropolitaines;1195.29412
2024;Juin;2024-06-02;Dimanche;22;14;14;Urbaine;Régulières Urbaines;472.94118
2024;Juin;2024-06-04;Mardi;23;167;167ex;Express;Régulières Métropolitaines;75.29412
2023;Mai;2023-05-27;Samedi;22;4;C4;CHRONOSTAR;CHRONOSTAR;8502.35294
2024;Mai;2024-05-22;Mercredi;21;67;67;Métropolitaine;Régulières Métropolitaines;1664.70588
2024;Juin;2024-06-02;Dimanche;22;52;52;Métropolitaine;Régulières Métropolitaines;265.88235
2024;Juin;2024-06-05;Mercredi;23;3;C3;CHRONOSTAR;CHRONOSTAR;12788.23529
2023;Mai;2023-05-27;Samedi;22;34;34;Inter-quartiers;Régulières Urbaines;9.41176
2024;Mai;2024-05-22;Mercredi;21;72;72;Métropolitaine;Régulières Métropolitaines;2543.52941
2024;Juin;2024-06-02;Dimanche;22;54;54;Métropolitaine;Régulières Métropolitaines;648.23529
2024;Juin;2024-06-05;Mercredi;23;12;12;Urbaine;Régulières Urbaines;1908.23529
2023;Mai;2023-05-27;Samedi;22;54;54;Métropolitaine;Régulières Métropolitaines;1522.35294
2024;Mai;2024-05-22;Mercredi;21;75;75;Métropolitaine;Régulières Métropolitaines;842.35294
2024;Juin;2024-06-02;Dimanche;22;81;81;Métropolitaine;Régulières Métropolitaines;216.47059
2024;Juin;2024-06-05;Mercredi;23;56;56;Métropolitaine;Régulières Métropolitaines;1151.76471
2023;Mai;2023-05-27;Samedi;22;65;65;Métropolitaine;Régulières Métropolitaines;294.11765
2024;Mai;2024-05-22;Mercredi;21;153;153ex;Express;Régulières Métropolitaines;302.35294
2024;Juin;2024-06-02;Dimanche;22;122;N2;STAR de Nuit;Régulières Urbaines;85.88235
2024;Juin;2024-06-05;Mercredi;23;64;64;Métropolitaine;Régulières Métropolitaines;1072.94118
2023;Mai;2023-05-27;Samedi;22;67;67;Métropolitaine;Régulières Métropolitaines;776.47059
2024;Mai;2024-05-22;Mercredi;21;154;154ex;Express;Régulières Métropolitaines;314.11765
2024;Juin;2024-06-03;Lundi;23;1;C1;CHRONOSTAR;CHRONOSTAR;20220.0
2024;Juin;2024-06-05;Mercredi;23;65;65;Métropolitaine;Régulières Métropolitaines;1009.41176
2023;Mai;2023-05-27;Samedi;22;68;68;Métropolitaine;Régulières Métropolitaines;476.47059
2024;Mai;2024-05-22;Mercredi;21;164;164ex;Express;Régulières Métropolitaines;111.76471
2024;Juin;2024-06-03;Lundi;23;12;12;Urbaine;Régulières Urbaines;1564.70588
2024;Juin;2024-06-05;Mercredi;23;70;70;Métropolitaine;Régulières Métropolitaines;135.29412
2023;Mai;2023-05-27;Samedi;22;72;72;Métropolitaine;Régulières Métropolitaines;950.58824
2024;Mai;2024-05-22;Mercredi;21;172;172ex;Express;Régulières Métropolitaines;144.70588
2024;Juin;2024-06-03;Lundi;23;14;14;Urbaine;Régulières Urbaines;7056.47059
2024;Juin;2024-06-05;Mercredi;23;80;80;Métropolitaine;Régulières Métropolitaines;580.0
2023;Mai;2023-05-27;Samedi;22;76;76;Métropolitaine;Régulières Métropolitaines;291.76471
2024;Mai;2024-05-23;Jeudi;21;6;C6;CHRONOSTAR;CHRONOSTAR;15398.82353
2024;Juin;2024-06-03;Lundi;23;54;54;Métropolitaine;Régulières Métropolitaines;2830.58824
2024;Juin;2024-06-05;Mercredi;23;91;91;Intercommunale;Régulières Métropolitaines;454.11765
2023;Mai;2023-05-27;Samedi;22;80;80;Métropolitaine;Régulières Métropolitaines;314.11765
2024;Mai;2024-05-23;Jeudi;21;7;C7;CHRONOSTAR;CHRONOSTAR;3891.76471
2024;Juin;2024-06-03;Lundi;23;64;64;Métropolitaine;Régulières Métropolitaines;1020.0
2024;Juin;2024-06-05;Mercredi;23;153;153ex;Express;Régulières Métropolitaines;307.05882
2023;Mai;2023-05-27;Samedi;22;91;91;Intercommunale;Régulières Métropolitaines;45.88235
2024;Mai;2024-05-23;Jeudi;21;11;11;Urbaine;Régulières Urbaines;9756.47059
2024;Juin;2024-06-03;Lundi;23;65;65;Métropolitaine;Régulières Métropolitaines;898.82353
2024;Juin;2024-06-05;Mercredi;23;156;156ex;Express;Régulières Métropolitaines;121.17647
2023;Mai;2023-05-27;Samedi;22;124;N4;STAR de Nuit;Régulières Urbaines;80.0
2024;Mai;2024-05-23;Jeudi;21;13;13;Urbaine;Régulières Urbaines;4856.47059
2024;Juin;2024-06-03;Lundi;23;75;75;Métropolitaine;Régulières Métropolitaines;796.47059
2024;Juin;2024-06-05;Mercredi;23;172;172ex;Express;Régulières Métropolitaines;142.35294
2023;Mai;2023-05-27;Samedi;22;810;E1;Evènementiel;Lignes Evènementielles;10.58824
2024;Mai;2024-05-23;Jeudi;21;55;55;Métropolitaine;Régulières Métropolitaines;2545.88235
2024;Juin;2024-06-03;Lundi;23;76;76;Métropolitaine;Régulières Métropolitaines;828.23529
2024;Juin;2024-06-05;Mercredi;23;175;175ex;Express;Régulières Métropolitaines;34.11765
2023;Mai;2023-05-28;Dimanche;22;3;C3;CHRONOSTAR;CHRONOSTAR;1360.0
2024;Mai;2024-05-23;Jeudi;21;64;64;Métropolitaine;Régulières Métropolitaines;1177.64706
2024;Juin;2024-06-03;Lundi;23;77;77;Métropolitaine;Régulières Métropolitaines;1770.58824
2024;Juin;2024-06-05;Mercredi;23;178;178ex;Express;Régulières Métropolitaines;209.41176
2023;Mai;2023-05-28;Dimanche;22;7;C7;CHRONOSTAR;CHRONOSTAR;1078.82353
2024;Mai;2024-05-23;Jeudi;21;72;72;Métropolitaine;Régulières Métropolitaines;2344.70588
2024;Juin;2024-06-03;Lundi;23;152;152ex;Express;Régulières Métropolitaines;103.52941
2024;Juin;2024-06-05;Mercredi;23;308;C8;CHRONOSTAR;CHRONOSTAR;12712.94118
2023;Mai;2023-05-28;Dimanche;22;53;53;Métropolitaine;Régulières Métropolitaines;605.88235
2024;Mai;2024-05-23;Jeudi;21;78;78;Métropolitaine;Régulières Métropolitaines;1450.58824
2024;Juin;2024-06-03;Lundi;23;154;154ex;Express;Régulières Métropolitaines;316.47059
2024;Juin;2024-06-05;Mercredi;23;9999;9999;Non identifié;Non identifiée;3785.88235
2023;Mai;2023-05-28;Dimanche;22;62;62;Métropolitaine;Régulières Métropolitaines;507.05882
2024;Mai;2024-05-23;Jeudi;21;82;82;Métropolitaine;Régulières Métropolitaines;380.0
2024;Juin;2024-06-03;Lundi;23;165;165ex;Express;Régulières Métropolitaines;21.17647
2024;Juin;2024-06-06;Jeudi;23;1;C1;CHRONOSTAR;CHRONOSTAR;21440.0
2023;Mai;2023-05-28;Dimanche;22;67;67;Métropolitaine;Régulières Métropolitaines;5.88235
2024;Mai;2024-05-23;Jeudi;21;155;155ex;Express;Régulières Métropolitaines;334.11765
2024;Juin;2024-06-03;Lundi;23;1001;a;Métro;METRO;119425.66906
2024;Juin;2024-06-06;Jeudi;23;39;39;Inter-quartiers;Régulières Urbaines;31.76471
2023;Mai;2023-05-28;Dimanche;22;123;N3;STAR de Nuit;Régulières Urbaines;47.05882
2024;Mai;2024-05-23;Jeudi;21;165;165ex;Express;Régulières Métropolitaines;25.88235
2024;Juin;2024-06-03;Lundi;23;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2384.21053
2024;Juin;2024-06-06;Jeudi;23;53;53;Métropolitaine;Régulières Métropolitaines;2729.41176
2023;Mai;2023-05-28;Dimanche;22;125;N5;STAR de Nuit;Régulières Urbaines;54.11765
2024;Mai;2024-05-23;Jeudi;21;172;172ex;Express;Régulières Métropolitaines;189.41176
2024;Juin;2024-06-04;Mardi;23;3;C3;CHRONOSTAR;CHRONOSTAR;12045.88235
2024;Juin;2024-06-06;Jeudi;23;55;55;Métropolitaine;Régulières Métropolitaines;2823.52941
2023;Mai;2023-05-28;Dimanche;22;1002;b;Métro;METRO;23732.32317
2024;Mai;2024-05-23;Jeudi;21;173;173ex;Express;Régulières Métropolitaines;148.23529
2024;Juin;2024-06-04;Mardi;23;14;14;Urbaine;Régulières Urbaines;8502.35294
2024;Juin;2024-06-06;Jeudi;23;62;62;Métropolitaine;Régulières Métropolitaines;1364.70588
2023;Mai;2023-05-29;Lundi;23;3;C3;CHRONOSTAR;CHRONOSTAR;2398.82353
2024;Mai;2024-05-23;Jeudi;21;175;175ex;Express;Régulières Métropolitaines;51.76471
2024;Juin;2024-06-04;Mardi;23;51;51;Métropolitaine;Régulières Métropolitaines;1142.35294
2024;Juin;2024-06-06;Jeudi;23;71;71;Métropolitaine;Régulières Métropolitaines;481.17647
2023;Mai;2023-05-29;Lundi;23;50;50;Métropolitaine;Régulières Métropolitaines;291.76471
2024;Mai;2024-05-23;Jeudi;21;9999;9999;Non identifié;Non identifiée;5797.64706
2024;Juin;2024-06-04;Mardi;23;54;54;Métropolitaine;Régulières Métropolitaines;2997.64706
2024;Juin;2024-06-06;Jeudi;23;73;73;Métropolitaine;Régulières Métropolitaines;1104.70588
2023;Mai;2023-05-29;Lundi;23;52;52;Métropolitaine;Régulières Métropolitaines;423.52941
2024;Mai;2024-05-24;Vendredi;21;5;C5;CHRONOSTAR;CHRONOSTAR;16401.17647
2024;Juin;2024-06-04;Mardi;23;59;59;Métropolitaine;Régulières Métropolitaines;2122.35294
2024;Juin;2024-06-06;Jeudi;23;164;164ex;Express;Régulières Métropolitaines;180.0
2023;Mai;2023-05-29;Lundi;23;54;54;Métropolitaine;Régulières Métropolitaines;711.76471
2024;Mai;2024-05-24;Vendredi;21;6;C6;CHRONOSTAR;CHRONOSTAR;15915.29412
2024;Juin;2024-06-04;Mardi;23;65;65;Métropolitaine;Régulières Métropolitaines;1012.94118
2024;Juin;2024-06-06;Jeudi;23;165;165ex;Express;Régulières Métropolitaines;24.70588
2023;Mai;2023-05-29;Lundi;23;81;81;Métropolitaine;Régulières Métropolitaines;131.76471
2024;Mai;2024-05-24;Vendredi;21;11;11;Urbaine;Régulières Urbaines;9812.94118
2024;Juin;2024-06-04;Mardi;23;72;72;Métropolitaine;Régulières Métropolitaines;2409.41176
2024;Juin;2024-06-06;Jeudi;23;9999;9999;Non identifié;Non identifiée;5898.82353
2023;Mai;2023-05-29;Lundi;23;1001;a;Métro;METRO;42250.91934
2024;Mai;2024-05-24;Vendredi;21;14;14;Urbaine;Régulières Urbaines;8451.76471
2024;Juin;2024-06-04;Mardi;23;81;81;Métropolitaine;Régulières Métropolitaines;635.29412
2024;Juin;2024-06-07;Vendredi;23;12;12;Urbaine;Régulières Urbaines;1545.88235
2023;Mai;2023-05-29;Lundi;23;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;328.42105
2024;Mai;2024-05-24;Vendredi;21;51;51;Métropolitaine;Régulières Métropolitaines;947.05882
2024;Juin;2024-06-04;Mardi;23;83;83;Métropolitaine;Régulières Métropolitaines;1145.88235
2024;Juin;2024-06-07;Vendredi;23;50;50;Métropolitaine;Régulières Métropolitaines;983.52941
2023;Mai;2023-05-30;Mardi;23;2;C2;CHRONOSTAR;CHRONOSTAR;12714.11765
2024;Mai;2024-05-24;Vendredi;21;53;53;Métropolitaine;Régulières Métropolitaines;2831.76471
2024;Juin;2024-06-04;Mardi;23;153;153ex;Express;Régulières Métropolitaines;374.11765
2024;Juin;2024-06-07;Vendredi;23;53;53;Métropolitaine;Régulières Métropolitaines;2809.41176
2023;Mai;2023-05-30;Mardi;23;5;C5;CHRONOSTAR;CHRONOSTAR;11432.94118
2024;Mai;2024-05-24;Vendredi;21;71;71;Métropolitaine;Régulières Métropolitaines;507.05882
